preamble,stimulus,item,category,rank,true,"score (sum, mean, [list)",params,model
It is true that a dagger is a,weapon.,dagger,weapon,8,1,"(-4.974754333496094, -2.487377166748047, [-2.627197265625, -2.3475570678710938])",124439808,gpt2
It is false that a dagger is a,weapon.,dagger,weapon,8,-1,"(-3.9354248046875, -1.96771240234375, [-2.2277984619140625, -1.7076263427734375])",124439808,gpt2
It is true that a shotgun is a,weapon.,shotgun,weapon,9,1,"(-6.254158020019531, -3.1270790100097656, [-3.8159027099609375, -2.4382553100585938])",124439808,gpt2
It is false that a shotgun is a,weapon.,shotgun,weapon,9,-1,"(-4.710487365722656, -2.355243682861328, [-2.8412857055664062, -1.86920166015625])",124439808,gpt2
It is true that a sword is a,weapon.,sword,weapon,10,1,"(-4.305305480957031, -2.1526527404785156, [-2.0448226928710938, -2.2604827880859375])",124439808,gpt2
It is false that a sword is a,weapon.,sword,weapon,10,-1,"(-3.701995849609375, -1.8509979248046875, [-1.9485626220703125, -1.7534332275390625])",124439808,gpt2
It is true that a bomb is a,weapon.,bomb,weapon,11,1,"(-5.518898010253906, -2.759449005126953, [-3.3167037963867188, -2.2021942138671875])",124439808,gpt2
It is false that a bomb is a,weapon.,bomb,weapon,11,-1,"(-4.6268157958984375, -2.3134078979492188, [-2.6044464111328125, -2.022369384765625])",124439808,gpt2
It is true that a hand grenade is a,weapon.,hand grenade,weapon,12,1,"(-6.296974182128906, -3.148487091064453, [-3.7663650512695312, -2.530609130859375])",124439808,gpt2
It is false that a hand grenade is a,weapon.,hand grenade,weapon,12,-1,"(-4.2396392822265625, -2.1198196411132812, [-2.4478378295898438, -1.7918014526367188])",124439808,gpt2
It is true that an atom bomb is a,weapon.,Atom bomb,weapon,13,1,"(-6.5954437255859375, -3.2977218627929688, [-4.322364807128906, -2.2730789184570312])",124439808,gpt2
It is false that an atom bomb is a,weapon.,Atom bomb,weapon,13,-1,"(-4.85723876953125, -2.428619384765625, [-3.148529052734375, -1.708709716796875])",124439808,gpt2
It is true that a bayonet is a,weapon.,bayonet,weapon,14,1,"(-5.831047058105469, -2.9155235290527344, [-3.313720703125, -2.5173263549804688])",124439808,gpt2
It is false that a bayonet is a,weapon.,bayonet,weapon,14,-1,"(-4.443321228027344, -2.221660614013672, [-2.6853790283203125, -1.7579421997070312])",124439808,gpt2
It is true that a spear is a,weapon.,spear,weapon,15,1,"(-5.343544006347656, -2.671772003173828, [-2.9460220336914062, -2.39752197265625])",124439808,gpt2
It is false that a spear is a,weapon.,spear,weapon,15,-1,"(-3.9634552001953125, -1.9817276000976562, [-2.3048248291015625, -1.65863037109375])",124439808,gpt2
It is true that a bazooka is a,weapon.,bazooka,weapon,16,1,"(-7.522956848144531, -3.7614784240722656, [-5.1132354736328125, -2.4097213745117188])",124439808,gpt2
It is false that a bazooka is a,weapon.,bazooka,weapon,16,-1,"(-6.179962158203125, -3.0899810791015625, [-4.490608215332031, -1.6893539428710938])",124439808,gpt2
It is true that a cannon is a,weapon.,cannon,weapon,17,1,"(-5.632057189941406, -2.816028594970703, [-3.1595535278320312, -2.472503662109375])",124439808,gpt2
It is false that a cannon is a,weapon.,cannon,weapon,17,-1,"(-4.608665466308594, -2.304332733154297, [-2.7004013061523438, -1.90826416015625])",124439808,gpt2
It is true that a bow and arrow is a,weapon.,bow and arrow,weapon,18,1,"(-5.887115478515625, -2.9435577392578125, [-3.5427017211914062, -2.3444137573242188])",124439808,gpt2
It is false that a bow and arrow is a,weapon.,bow and arrow,weapon,18,-1,"(-4.470451354980469, -2.2352256774902344, [-2.8137130737304688, -1.65673828125])",124439808,gpt2
It is true that a club is a,weapon.,club,weapon,19,1,"(-10.732406616210938, -5.366203308105469, [-8.072212219238281, -2.6601943969726562])",124439808,gpt2
It is false that a club is a,weapon.,club,weapon,19,-1,"(-10.209754943847656, -5.104877471923828, [-7.6529541015625, -2.5568008422851562])",124439808,gpt2
It is true that a lance is a,weapon.,lance,weapon,20,1,"(-6.26446533203125, -3.132232666015625, [-3.8772811889648438, -2.3871841430664062])",124439808,gpt2
It is false that a lance is a,weapon.,lance,weapon,20,-1,"(-4.484260559082031, -2.2421302795410156, [-2.91510009765625, -1.5691604614257812])",124439808,gpt2
It is true that a brass knuckle is a,weapon.,brass knuckle,weapon,21,1,"(-7.4824066162109375, -3.7412033081054688, [-5.400848388671875, -2.0815582275390625])",124439808,gpt2
It is false that a brass knuckle is a,weapon.,brass knuckle,weapon,21,-1,"(-5.5473785400390625, -2.7736892700195312, [-4.0692291259765625, -1.4781494140625])",124439808,gpt2
It is true that a bullet is a,weapon.,bullet,weapon,22,1,"(-6.7110443115234375, -3.3555221557617188, [-4.623115539550781, -2.0879287719726562])",124439808,gpt2
It is false that a bullet is a,weapon.,bullet,weapon,22,-1,"(-5.3871307373046875, -2.6935653686523438, [-3.8019027709960938, -1.5852279663085938])",124439808,gpt2
It is true that a tomahawk is a,weapon.,tomahawk,weapon,23,1,"(-5.814079284667969, -2.9070396423339844, [-3.2272872924804688, -2.5867919921875])",124439808,gpt2
It is false that a tomahawk is a,weapon.,tomahawk,weapon,23,-1,"(-4.192573547363281, -2.0962867736816406, [-2.4339828491210938, -1.7585906982421875])",124439808,gpt2
It is true that a mortar is a,weapon.,mortar,weapon,24,1,"(-6.6689910888671875, -3.3344955444335938, [-4.369873046875, -2.2991180419921875])",124439808,gpt2
It is false that a mortar is a,weapon.,mortar,weapon,24,-1,"(-4.978546142578125, -2.4892730712890625, [-3.2146377563476562, -1.7639083862304688])",124439808,gpt2
It is true that an arrow is a,weapon.,arrow,weapon,25,1,"(-7.500938415527344, -3.750469207763672, [-5.379234313964844, -2.1217041015625])",124439808,gpt2
It is false that an arrow is a,weapon.,arrow,weapon,25,-1,"(-6.014671325683594, -3.007335662841797, [-4.606269836425781, -1.4084014892578125])",124439808,gpt2
It is true that a blackjack is a,weapon.,blackjack,weapon,26,1,"(-9.911895751953125, -4.9559478759765625, [-7.326881408691406, -2.5850143432617188])",124439808,gpt2
It is false that a blackjack is a,weapon.,blackjack,weapon,26,-1,"(-8.618560791015625, -4.3092803955078125, [-6.692237854003906, -1.9263229370117188])",124439808,gpt2
It is true that a tank is a,weapon.,tank,weapon,27,1,"(-7.496269226074219, -3.7481346130371094, [-5.134063720703125, -2.3622055053710938])",124439808,gpt2
It is false that a tank is a,weapon.,tank,weapon,27,-1,"(-6.003761291503906, -3.001880645751953, [-4.38079833984375, -1.6229629516601562])",124439808,gpt2
It is true that teargas is a,weapon.,teargas,weapon,28,1,"(-6.91461181640625, -3.457305908203125, [-4.782325744628906, -2.1322860717773438])",124439808,gpt2
It is false that teargas is a,weapon.,teargas,weapon,28,-1,"(-4.919303894042969, -2.4596519470214844, [-3.1458053588867188, -1.77349853515625])",124439808,gpt2
It is true that a missile is a,weapon.,missile,weapon,29,1,"(-5.22467041015625, -2.612335205078125, [-2.8539199829101562, -2.3707504272460938])",124439808,gpt2
It is false that a missile is a,weapon.,missile,weapon,29,-1,"(-4.685951232910156, -2.342975616455078, [-2.5228729248046875, -2.1630783081054688])",124439808,gpt2
It is true that a whip is a,weapon.,whip,weapon,30,1,"(-6.2890167236328125, -3.1445083618164062, [-3.8848342895507812, -2.4041824340820312])",124439808,gpt2
It is false that a whip is a,weapon.,whip,weapon,30,-1,"(-4.601982116699219, -2.3009910583496094, [-2.8359756469726562, -1.7660064697265625])",124439808,gpt2
It is true that an ice pick is a,weapon.,ice pick,weapon,31,1,"(-7.41998291015625, -3.709991455078125, [-5.348777770996094, -2.0712051391601562])",124439808,gpt2
It is false that an ice pick is a,weapon.,ice pick,weapon,31,-1,"(-5.2100830078125, -2.60504150390625, [-3.8007736206054688, -1.4093093872070312])",124439808,gpt2
It is true that a hatchet is a,weapon.,hatchet,weapon,32,1,"(-5.386680603027344, -2.693340301513672, [-3.1623077392578125, -2.2243728637695312])",124439808,gpt2
It is false that a hatchet is a,weapon.,hatchet,weapon,32,-1,"(-4.058502197265625, -2.0292510986328125, [-2.449371337890625, -1.609130859375])",124439808,gpt2
It is true that a slingshot is a,weapon.,slingshot,weapon,33,1,"(-6.145790100097656, -3.072895050048828, [-3.9280776977539062, -2.21771240234375])",124439808,gpt2
It is false that a slingshot is a,weapon.,slingshot,weapon,33,-1,"(-4.7555999755859375, -2.3777999877929688, [-3.2015914916992188, -1.5540084838867188])",124439808,gpt2
It is true that a fist is a,weapon.,fist,weapon,34,1,"(-6.015403747558594, -3.007701873779297, [-3.9066543579101562, -2.1087493896484375])",124439808,gpt2
It is false that a fist is a,weapon.,fist,weapon,34,-1,"(-4.606437683105469, -2.3032188415527344, [-3.1025466918945312, -1.5038909912109375])",124439808,gpt2
It is true that an axe is a,weapon.,axe,weapon,35,1,"(-4.94390869140625, -2.471954345703125, [-2.65814208984375, -2.2857666015625])",124439808,gpt2
It is false that an axe is a,weapon.,axe,weapon,35,-1,"(-3.6446151733398438, -1.8223075866699219, [-1.976226806640625, -1.6683883666992188])",124439808,gpt2
It is true that a bow is a,weapon.,bow,weapon,36,1,"(-6.536109924316406, -3.268054962158203, [-4.129768371582031, -2.406341552734375])",124439808,gpt2
It is false that a bow is a,weapon.,bow,weapon,36,-1,"(-5.024261474609375, -2.5121307373046875, [-3.3116455078125, -1.712615966796875])",124439808,gpt2
It is true that a razor is a,weapon.,razor,weapon,37,1,"(-7.212272644042969, -3.6061363220214844, [-5.1032562255859375, -2.1090164184570312])",124439808,gpt2
It is false that a razor is a,weapon.,razor,weapon,37,-1,"(-5.694526672363281, -2.8472633361816406, [-4.1402435302734375, -1.5542831420898438])",124439808,gpt2
It is true that a razor blade is a,weapon.,razor blade,weapon,38,1,"(-6.708091735839844, -3.354045867919922, [-4.6473541259765625, -2.0607376098632812])",124439808,gpt2
It is false that a razor blade is a,weapon.,razor blade,weapon,38,-1,"(-4.778770446777344, -2.389385223388672, [-3.3413925170898438, -1.4373779296875])",124439808,gpt2
It is true that a rocket is a,weapon.,rocket,weapon,39,1,"(-7.664520263671875, -3.8322601318359375, [-5.2978668212890625, -2.3666534423828125])",124439808,gpt2
It is false that a rocket is a,weapon.,rocket,weapon,39,-1,"(-6.541206359863281, -3.2706031799316406, [-4.579566955566406, -1.961639404296875])",124439808,gpt2
It is true that a judo is a,weapon.,judo,weapon,40,1,"(-10.14837646484375, -5.074188232421875, [-7.5477294921875, -2.60064697265625])",124439808,gpt2
It is false that a judo is a,weapon.,judo,weapon,40,-1,"(-8.687522888183594, -4.343761444091797, [-6.653678894042969, -2.033843994140625])",124439808,gpt2
It is true that a stick is a,weapon.,stick,weapon,41,1,"(-6.850074768066406, -3.425037384033203, [-4.922294616699219, -1.9277801513671875])",124439808,gpt2
It is false that a stick is a,weapon.,stick,weapon,41,-1,"(-5.135307312011719, -2.5676536560058594, [-3.7393035888671875, -1.3960037231445312])",124439808,gpt2
It is true that a poison is a,weapon.,poison,weapon,42,1,"(-7.415245056152344, -3.707622528076172, [-5.210868835449219, -2.204376220703125])",124439808,gpt2
It is false that a poison is a,weapon.,poison,weapon,42,-1,"(-6.5110931396484375, -3.2555465698242188, [-4.796417236328125, -1.7146759033203125])",124439808,gpt2
It is true that a rock is a,weapon.,rock,weapon,43,1,"(-8.891464233398438, -4.445732116699219, [-6.9629058837890625, -1.928558349609375])",124439808,gpt2
It is false that a rock is a,weapon.,rock,weapon,43,-1,"(-7.542732238769531, -3.7713661193847656, [-5.9883575439453125, -1.5543746948242188])",124439808,gpt2
It is true that a stone is a,weapon.,stone,weapon,44,1,"(-8.111091613769531, -4.055545806884766, [-5.990509033203125, -2.1205825805664062])",124439808,gpt2
It is false that a stone is a,weapon.,stone,weapon,44,-1,"(-6.513397216796875, -3.2566986083984375, [-4.871986389160156, -1.6414108276367188])",124439808,gpt2
It is true that gas is a,weapon.,gas,weapon,45,1,"(-9.903495788574219, -4.951747894287109, [-7.6653594970703125, -2.2381362915039062])",124439808,gpt2
It is false that gas is a,weapon.,gas,weapon,45,-1,"(-8.32159423828125, -4.160797119140625, [-6.47052001953125, -1.85107421875])",124439808,gpt2
It is true that a chain is a,weapon.,chain,weapon,46,1,"(-10.315040588378906, -5.157520294189453, [-8.226066589355469, -2.0889739990234375])",124439808,gpt2
It is false that a chain is a,weapon.,chain,weapon,46,-1,"(-9.4697265625, -4.73486328125, [-7.788917541503906, -1.6808090209960938])",124439808,gpt2
It is true that a scissor is a,weapon.,scissor,weapon,47,1,"(-7.897186279296875, -3.9485931396484375, [-5.514556884765625, -2.38262939453125])",124439808,gpt2
It is false that a scissor is a,weapon.,scissor,weapon,47,-1,"(-6.493202209472656, -3.246601104736328, [-4.8258209228515625, -1.6673812866210938])",124439808,gpt2
It is true that a brick is a,weapon.,brick,weapon,48,1,"(-10.503036499023438, -5.251518249511719, [-8.619705200195312, -1.883331298828125])",124439808,gpt2
It is false that a brick is a,weapon.,brick,weapon,48,-1,"(-8.444534301757812, -4.222267150878906, [-6.9698486328125, -1.4746856689453125])",124439808,gpt2
It is true that a pitchfork is a,weapon.,pitchfork,weapon,49,1,"(-6.446937561035156, -3.223468780517578, [-4.49420166015625, -1.9527359008789062])",124439808,gpt2
It is false that a pitchfork is a,weapon.,pitchfork,weapon,49,-1,"(-4.463172912597656, -2.231586456298828, [-3.1179733276367188, -1.3451995849609375])",124439808,gpt2
It is true that a hammer is a,weapon.,hammer,weapon,50,1,"(-6.072288513183594, -3.036144256591797, [-3.7133865356445312, -2.3589019775390625])",124439808,gpt2
It is false that a hammer is a,weapon.,hammer,weapon,50,-1,"(-4.2895965576171875, -2.1447982788085938, [-2.624359130859375, -1.6652374267578125])",124439808,gpt2
It is true that a word is a,weapon.,word,weapon,51,1,"(-9.762649536132812, -4.881324768066406, [-7.653228759765625, -2.1094207763671875])",124439808,gpt2
It is false that a word is a,weapon.,word,weapon,51,-1,"(-8.986747741699219, -4.493373870849609, [-7.077613830566406, -1.9091339111328125])",124439808,gpt2
It is true that a hand is a,weapon.,hand,weapon,52,1,"(-6.122154235839844, -3.061077117919922, [-4.178138732910156, -1.9440155029296875])",124439808,gpt2
It is false that a hand is a,weapon.,hand,weapon,52,-1,"(-5.247154235839844, -2.623577117919922, [-3.6584243774414062, -1.5887298583984375])",124439808,gpt2
It is true that a pipe is a,weapon.,pipe,weapon,53,1,"(-9.092643737792969, -4.546321868896484, [-7.094818115234375, -1.9978256225585938])",124439808,gpt2
It is false that a pipe is a,weapon.,pipe,weapon,53,-1,"(-8.12890625, -4.064453125, [-6.6953125, -1.43359375])",124439808,gpt2
It is true that a rope is a,weapon.,rope,weapon,54,1,"(-8.024696350097656, -4.012348175048828, [-6.0146331787109375, -2.0100631713867188])",124439808,gpt2
It is false that a rope is a,weapon.,rope,weapon,54,-1,"(-6.227729797363281, -3.1138648986816406, [-4.754356384277344, -1.4733734130859375])",124439808,gpt2
It is true that an airplane is a,weapon.,airplane,weapon,55,1,"(-8.353424072265625, -4.1767120361328125, [-6.3581085205078125, -1.9953155517578125])",124439808,gpt2
It is false that an airplane is a,weapon.,airplane,weapon,55,-1,"(-7.438728332519531, -3.7193641662597656, [-5.658241271972656, -1.780487060546875])",124439808,gpt2
It is true that a foot is a,weapon.,foot,weapon,56,1,"(-9.167266845703125, -4.5836334228515625, [-7.103584289550781, -2.0636825561523438])",124439808,gpt2
It is false that a foot is a,weapon.,foot,weapon,56,-1,"(-7.6438446044921875, -3.8219223022460938, [-6.041282653808594, -1.6025619506835938])",124439808,gpt2
It is true that a car is a,weapon.,car,weapon,57,1,"(-8.237640380859375, -4.1188201904296875, [-6.158210754394531, -2.0794296264648438])",124439808,gpt2
It is false that a car is a,weapon.,car,weapon,57,-1,"(-7.1728363037109375, -3.5864181518554688, [-5.442726135253906, -1.7301101684570312])",124439808,gpt2
It is true that a screwdriver is a,weapon.,screwdriver,weapon,58,1,"(-8.457534790039062, -4.228767395019531, [-6.538970947265625, -1.9185638427734375])",124439808,gpt2
It is false that a screwdriver is a,weapon.,screwdriver,weapon,58,-1,"(-6.315452575683594, -3.157726287841797, [-5.012054443359375, -1.3033981323242188])",124439808,gpt2
It is true that glass is a,weapon.,glass,weapon,59,1,"(-10.180809020996094, -5.090404510498047, [-8.010978698730469, -2.169830322265625])",124439808,gpt2
It is false that glass is a,weapon.,glass,weapon,59,-1,"(-8.011711120605469, -4.005855560302734, [-6.360504150390625, -1.6512069702148438])",124439808,gpt2
It is true that a shoe is a,weapon.,shoe,weapon,60,1,"(-8.202018737792969, -4.101009368896484, [-6.277252197265625, -1.9247665405273438])",124439808,gpt2
